excel_row,task_key,status,error_code,error_message
2447,5cc93274ddf1e08c898ed253c3df7e92c309f2bf5b54648480935bd00cf18761,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
2490,8ed263f270f239b83e40e812531c266d890175b923141dcaec4d494f0a8b83ca,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2522,460059fd814eeba9bec106e24325d0de67364702d4761d6a7228d0db5ad6f590,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
2541,57e844cb7835a0ea02f6257494a6b6a9f5749d7f50a8bb53be14a7fcfe988773,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
2610,df362ffcbac532db721b62682f0a23cfd4c33bfb0bd0cef9324324499077777e,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2624,8cdf5d1d8672ff70e724af2ad1ce2944f98d3bedcc1110f06743e0d621fc4a7b,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2627,85d6e0b2bb5da88f100296109bf83693350e995d66ec4ead033cd7210e80ce13,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
2650,612625a3eaa9a9ad318010a87df6991a5e963d06b1e76e03a31ea9ff64a9850e,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2676,65a6a7b4d2c34421b007424168fb06f9d20963479e0df1a829fb7608287e1c11,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2680,9a5985009f7da6e0fc2dbbf08139ce4c3cf877388195b569240fefaa253a8a58,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2697,c4601bfb0aedfa55a8837506008498b5f6efdf730c3aade3b2d04cc9ab5f2b71,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2710,1b4358629b4ed073d234272f6fbca8341dcaf27554de0bf18293a0e8de308496,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
2721,b10307e66e1f48b056abc9d80a6bbcb305fcdcade853a3c5aba9ec0372660217,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
2740,120fefe55d0b38c6cdcfc7b5398d60c238b4af931527a949e9af35a24c9327ed,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2749,6870c3e000b01a98c88dedb2d50d6f9e03f0880d13d6f9df53049bd15e6f230d,terminal_error,semantic_validation_failed,cross.usable_requires_stance: This V label requires R to contain a stance; cross.related_without_stance_grade: A relevant Q with R=`no_stance` requires V=`relevant_without_stance`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2751,776b23c9c957f7541e6d7c8e212edec828c6d6298855ac72a9e76f7d3480b89c,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2755,65379db3658ed6017a577093d8396f0419338cf169db899cfc96935056fc325a,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
2778,f487f1a28224b03cb226357b5291056e115ab244af55f9bb7d2ef3541df28469,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2818,7af92b66e1bdb6356dc6ea5b4261af0036d73b20b4fea9736234abdb91f38834,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2895,b4e1a86bc6acda77ecc54443bec2868699c76c61c8898f4a7358b04e1beeedc0,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
2896,83b621923d4aa0edfa2de2fc890fdcd1a978e88d0df2044ca689d7cefa9ef4b0,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
2911,50d2058ab7657c38b9aa8532c41f823e5626b9ab0fb3319b6608bb76bddb348a,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2928,e1f7a524a7a04ec7fd6bb93706a31e83505d7b3cdd65f7e54aaba884368cd333,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2929,c628d3cb14a9101ab3661caffb1868f8cf51292db48f1e17434363d7f172618c,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2935,fc075e49fc5dea8838d2ba839d7a3ab994dda55686b48d8ca0bbcc08aa54691a,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2939,b7b71476e8c56e8056a82ef6f73f9e54a7f2f19f36a50177f31eb3a44822af5c,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2958,fe26df91f79cc92aea87f6ac31491298ca17c56f8cc087a72619ec1604fcaf23,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2965,c4712fa1a4564ed2d658dd51de7264efb6913d925424d6e1113e509408ce66ef,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2968,71345a433314524641939737f40a40accf7ca87a0957f65265a6baa3f3a0f2a8,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2986,647e94c438d1c6b686b5a8bba89ba11d1a3f3e9dcdd240d46cbe536ff3dabad5,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2991,31dc70cfe6a759876cf7359d37855192b39b04f7cae9f57bb697bad74d4e7563,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2992,1771a650d3bd311de48b8fcb24ec4cac4f3e17a85859f6f7608840b235c9297a,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
3006,65c067381c6149857a91b928b3c86040cc8acc54885d9c87e5e3f5d4808b7da3,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
3008,454c189fb6cbe082a811b41561065c06d2e049af82e5bb539016b054a3d2ae83,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
3082,415017074a265510a6f489dadf23adcaab032c64c297520d71516379200f2906,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
3087,9c7e640f87a3ab950b8b19c0a5fcdd0a026e0b478e22bf0822732769b9dbc9ff,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
3131,c45277c0d7f7061df2d38317fe60843d7929e9889a412c0857eaa27704c83c43,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
3156,db58d42c4c3cbb2c7977a194cc9036288f74c0a8b9e905197fc5b2b7524409d5,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
3237,b0451508394f7f9f362876132b59ccdac713e57cc923d697348d3e3c721e0ab5,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
3238,f614a76ce9ef7cbc6a86f88e7289ee7d1fbdb4fe6b37ebecac41c2f6ecdd3405,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
3241,d842aea8969e6dae5c9496fed6bfca8ae6e79959165af671d0909ca57cf2c773,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
3270,b7ef6a8d2083778b90aa4c2a999a3b0ce0d8e096b2c53ca5ca6d33b62436b241,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
3279,597e0b8ca0906a9b319e78c0a08756fdb27e3475049a8fbc13ddcba77c6c0007,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
3300,c9fd10f30790eaa0e9f4c9357c8a781af8a6fc06d6a2a36b8c7c029cb3a161a0,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
3315,481968b0769eabcf7adb69d0e9c73b16404e6dd61b4dee75b34cdd397323ce50,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
3316,0f466826dd1b18b688f6bde91aa3c8076f14d18c39f23c9856872879d1840469,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
3318,c50b6a93d757cf0582b00543089c04c553490959b4a75bec88d6353d2f86ad5c,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
3319,f4cbe64ce91e1f2594bbb06cf6bf4448d334c43033987a339352a6ccdb67bbec,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
3330,87ce5b40f3ff11b5f5beb08c0169d88ce85ddad26648308ea0a2af1ec90e9a80,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
3344,d1ce03f57a5eac8034175bb33303da6e8d1d22cf19b99da45ad04ddf5d886e01,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
3357,739599d22d2bf358fc721d150e762586f6feae69d8f7899a39ce510341099cd7,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
3364,50af17e5f8fdbb75f97074764470db45ab4e021c4c394c4be039a951e4bdf390,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
3365,0969515d94b25dde90bb3f5ef1e62cfdf9525d66b9b585cb2d7dbd93bd6deb36,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
3401,d303595c5b44b4797e91f42b4f397a9616f20d75d373341c0b0a0b27cc0bbf05,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
3402,69097777f7387dc610e2f991631d37424aa119d157adae06ce1eeddf349df857,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
3458,5163361f2f05e2eba72020b7248096bfb67bffef4a0e6953c9062da479dbb485,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
3469,712364956ae142a4670254676eeb420f10877b69edd2e6642f29fe05d7cba310,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
3486,2bcfab21797bfef36a9020702ab21d1f90ea0380d78d151180381f34830b5e0d,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
3487,47a02938e507a7444cf890dffb091e4a1d960abe8edc6008dcc8c985d537357d,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
3494,568c744cd680a729320a1843879b0c686e4280adf1719e2b22c8f10a80ea6352,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
