mid,record_id,native_id,platform,record_type,source_file,url,r_mid,r_url,topic,keyword,cont_clean,pt_iso_utc,lang,nlike,nrply,nfwd,nrd,user_uid,user_aname,user_sname,user_desc,user_nfans,keyword_exact_match,keyword_token_match,topic_token_match,text_word_count,has_url,has_media,topic_count_for_mid,multi_topic_noisy,relevance_label,relevance_confidence,relevance_reason,filter_mode,filter_version,llm_topic_relevance,llm_relevance_reason,llm_has_stance,llm_stance_label,llm_stance_target,llm_stance_reason,llm_discussion_potential,llm_discussion_reason,llm_final_keep_model,llm_final_keep,llm_final_keep_reason,llm_confidence,llm_needs_human_review,llm_model,llm_response_id,llm_input_tokens,llm_output_tokens,llm_total_tokens,llm_error,llm_processed_at,llm_row_key
YouTube:video:Pg96a-aFglE,YouTube:video:Pg96a-aFglE,Pg96a-aFglE,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=Pg96a-aFglE,,,医疗债务是否不应影响个人信用记录？,credit report,How To Pull Your FREE Credit Report- Annual Credit Report In this video Blake goes over how you are able to pull accurate credit reports from each credit bureau.,2020-11-24T16:00:00+00:00,,378,0,-1,38900,UCxuEwUtb0BmrdQ_1QIeJxjw,bettercreditreports5415,bettercreditreports,,0,true,true,false,29,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 794 (char 793)",2026-07-12T05:20:59,a67bb77ed4f4de6df38bb2746901bcc60ecb09c9
YouTube:video:UvLi_XbLSCU,YouTube:video:UvLi_XbLSCU,UvLi_XbLSCU,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=UvLi_XbLSCU&pp=0gcJCQwBg6NKuzgg,,,大学生是否应更容易获得 SNAP 食品援助？,food stamps,Food Stamps Scenario A lady is called to complete her Food Stamps application over the phone.,2023-01-17T16:00:00+00:00,,42,0,-1,1717,UC5abAmoV-A0ZVwZimCaLTbw,interpretiatrainingprogram,Interpretia Training Program,,0,true,true,false,16,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 876 (char 875)",2026-07-12T05:30:49,22efd78f440e5b8e47bf88ef2437eb31fc3bbf83
YouTube:video:zrcEbBGnz3Y,YouTube:video:zrcEbBGnz3Y,zrcEbBGnz3Y,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=zrcEbBGnz3Y,,,大学生是否应更容易获得 SNAP 食品援助？,SNAP benefits,"After shutdown ends, food uncertainty remains amid delayed SNAP benefits The federal government may have reopened after a record shutdown, but the ripple effects are still hitting thousands of Tampa Bay Area families who rely on SNAP.",2025-11-13T16:00:00+00:00,,39,8,-1,2760,UCMYlXK0jyerVnc3dmz-vjCA,10TampaBay,10 Tampa Bay News,,0,true,true,true,37,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 819 (char 818)",2026-07-12T05:39:17,18c770189cc25ee2515a56a643079e92abf500a7
YouTube:video:3zRwEsMg5k8,YouTube:video:3zRwEsMg5k8,3zRwEsMg5k8,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=3zRwEsMg5k8,,,大学生是否应更容易获得 SNAP 食品援助？,SNAP benefits,"Rockford mayor appeals for food pantry donations as SNAP benefits get cut Rockford Mayor Tom McNamara is appealing to Rockford residents to donate to food pantries to offset an expected reduction of SNAP benefits for 5,000 local individuals and families. Stay informed about Rockford-area news, weather, sports and entertainment! Follow WTVO Eyewitness News on MyStateline.com, Facebook, Instagram, X, and TikTok!",2026-04-28T16:00:00+00:00,,6,1,-1,196,UC5SQnMaPmg79B8616fP2yBQ,MyStateline,Eyewitness News WTVO WQRF (MyStateline),,0,true,true,true,63,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 946 (char 945)",2026-07-12T05:47:39,bc6f63ad08d3bb820f95de0d32a1422a061e7d04
YouTube:video:MLD4mBm83Q4,YouTube:video:MLD4mBm83Q4,MLD4mBm83Q4,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=MLD4mBm83Q4,,,平台是否应强制移除非自愿 AI 伪造私密影像？,deepfake porn,"Former Johnson aide Baroness Owen wants law to ban deepfake porn At just 31, she's one of the youngest members of the House of Lords. (Subscribe: https://bit.ly/C4_News_Subscribe) Charlotte Owen - now Baroness Owen of Alderley Edge - was given a life peerage in Boris Johnson's resignation honours list. Now she's putting forward her first Private Members Bill, to bring in a law banning the creation of deepfake pornography and she's given us her first broadcast interview. ----------------------- Follow us: Facebook - / channel4news Twitter - / channel4news TikTok - / c4news Instagram - / channel4news",2024-09-05T16:00:00+00:00,,64,74,-1,8522,UCTrQ7HXWRRxr7OsOtodr2_w,Channel4News,Channel 4 News,,0,true,true,false,91,true,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 913 (char 912)",2026-07-12T05:55:53,7ab97e3d18612598072d3d9a951093d21f99bd2c
YouTube:video:uBAyYh2S86g,YouTube:video:uBAyYh2S86g,uBAyYh2S86g,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=uBAyYh2S86g,,,平台是否应强制移除非自愿 AI 伪造私密影像？,Take It Down Act,"LIVE: Trump signs 'Take it Down' Act at the White House Universal's Epic Universe, Orlando's newest theme park, is scheduled to open this Thursday, May 22. This afternoon, the U.S. Supreme Court issued a court order ending a temporary injunction, allowing the Trump Administration to end Temporary Protected Status for 350,000 Venezuelan migrants in the U.S., potentially opening them up to deportation. Congressman Darren Soto, a Democrat representing Florida's 9th district joined FOX 35's Garrett Wymer to break down the impacts of this decision on Florida, Venezuelans in the U.S., and how this move could impact you. #live #florida #news #epicuniverse Subscribe to FOX 35 Orlando: https://bit.ly/3uRa5Vt Watch FOX 35 Orlando LIVE newscasts: https://www.FOX35Orlando.com/live Download FOX 35 news & weather apps: https://www.fox35orlando.com/apps FOX 35 Orlando delivers breaking news, live events and press conferences, investigations, politics, entertainment, business news, and local news stories and updates from Orlando, Orlando metro, and across Florida. Watch more from FOX 35 on YouTube Newest videos: https://www.youtube.com/myfoxorlando/... Most viewed/viral videos: • Man goes viral after video shows him singi... We Love Florida: • We Love Florida Central Florida's True Crime Files: • Central Florida's True Crime Files: Mount ... More news stories: http://www.FOX35Orlando.com Watch FOX 35 News live: https://fox35orlando.com/live FOX 35 News newsletter: https://www.fox35orlando.com/email Follow FOX 35 Orlando on Facebook: / fox35orlando Follow FOX 35 Orlando on Twitter: / fox35orlando Follow FOX 35 Orlando on Instagram: / fox35orlando",2025-05-19T16:00:00+00:00,,43,3,-1,2513,UCuXT13wiqK56NR7QSfDWpvg,fox35,FOX 35 Orlando,,0,true,true,false,260,true,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 955 (char 954)",2026-07-12T06:03:31,2a118416c888d40a40c5007924ba274990ada0ef
YouTube:video:F78LRB-GRtk,YouTube:video:F78LRB-GRtk,F78LRB-GRtk,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=F78LRB-GRtk,,,平台是否应强制移除非自愿 AI 伪造私密影像？,AI deepfake,AI DEEPFAKE VIDEO CALL WITHOUT WATERMARK AI DeepfakeVideo Call Without Watermark | Create Realistic AI Video Calls in Minutes Want to create realisticAI deepfakevideo ...,2026-06-08T19:52:19+00:00,,-1,-1,-1,345,UCVIr0Dj0Q-oe9k0AyM4Qmng,jjtech001,JJTECH001,,0,true,true,true,23,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 1087 (char 1086)",2026-07-12T06:11:59,0adbc3d9eb3c94e185aa65304d1e25a22152bd7d
YouTube:video:002B12pyWjs,YouTube:video:002B12pyWjs,002B12pyWjs,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=002B12pyWjs,,,平台是否应承担更严格的儿童网络安全保护责任？,KOSA,"Pure Kosa Silk Saree with kalamkari painting | Tussar silk kalamkari print saree Hello everyone my name is Pratik Dewangan and I am from kosa collection & printers, joda pipal ambikapur chhattisgarh In this video we will show you kosa silk saree कोसा सिल्क साड़ी mainly known as kosa tussar silk with small flower buta and temple border made up of thread work in saree from chhattisgarh India Kosa silk saree made up with best thread combination for online purchases send the screenshot of saree to our WhatsApp number 7000936813 Discover the timeless beauty of a Kalamkari Print Kosa Silk Saree, where traditional Indian artistry meets the rich elegance of Chhattisgarh Kosa silk. This saree features intricate Kalamkari-inspired prints that showcase cultural motifs, floral patterns, and artistic detailing, making it a perfect choice for women who appreciate heritage fashion. Crafted from premium Kosa silk, the saree offers a graceful drape, lightweight comfort, and a natural sheen that enhances its sophisticated appeal. Whether you're attending a festive celebration, cultural event, family gathering, office function, or casual occasion, this saree adds charm and elegance to your look. ✨ Product Highlights: Premium Chhattisgarh Kosa Silk Traditional Kalamkari Print Design Lightweight & Comfortable Fabric Elegant Drape with Rich Texture Suitable for Festivals, Parties & Cultural Events Ideal Gift for Saree Lovers Style this beautiful Kalamkari Kosa Silk Saree with traditional jewelry and accessories to create a stunning ethnic look. Experience the perfect blend of heritage craftsmanship and contemporary elegance with this exquisite saree. for offline purchase visit kosa collection & printers joda pipal, ambikapur Our shop is in a narrow Closed Gali (गली में शॉप है) Please contact before visit for exact location 7000936813 our Instagram https://www.instagram.com/kosa_collec... Join this channel to get access to perks: / @kosacollectionandprinters For similar kind of video please subscribe our YouTube channel #kosa #chhattisgarh #tussarsarees #kosasilk #sadi #saree #ambikapur Now Moving forward towards the work kosa- The word Kosa is derived from the Sanskrit word meaning silk. This Silk is created by small silk worms when they feed on the mulberry fruit and produce a kind of fine silk. This fine thread is then used to make the famous silk cloth mostly used for sarees. Kosa silk is drawn from the cocoons on the Saja, Arjun and Sal trees. This silk has great recognition for it softness and elegance. Because of its shine, luster and softness Kosa is quite extensively used for manufacturing traditional Indian sarees. For ages, a variant of the famous Tussar silk- ""Kosa silk"", has been a pride of Chhattisgarh. Kosa is a unique form of silk exclusively produced in India, extracted from a rare variety of Indian-origin silkworms. The fabric is famous for its fine quality and sturdiness. The speciality of this fabric is further enhanced by its natural colour, a dull golden brown; this shade is scarce and unmatchable to man-made dyes. The fabric is rich in texture and used to make the most luxurious silk sarees that are exported all around the world In our channel, we delve into the world of Indian fashion and traditions. In this video, we unravel the timeless charm and sophistication of Kosa Silk sarees. From their rich history to styling tips, we've got you covered. Discover the intricate craftsmanship and luxurious feel of Kosa Silk Tussar Silk sarees, as we showcase a stunning array of designs and motifs. Whether you're a saree enthusiast or a novice, this video will inspire you to embrace the beauty of this traditional attire. Join us as we explore the versatility of Kosa Silk sarees, perfect for every occasion from weddings to festive celebrations. Learn how to drape them flawlessly and accessorize them to enhance your unique style. Don't miss out on this comprehensive guide to Kosa Silk Tussar Silk sarees. Hit the subscribe button and stay tuned for more fascinating insights into Indian fashion and culture. Let's celebrate the elegance of Kosa sarees together! Order online by sending screenshot to 7000936813 For ofline order visit our Shop kosa collection & printers joda pipal Ambikapur Located in a closed gali 7000936813 For price related details please whatsapp us at 7000936813 Some Important Links Whatsapp https://wa.me/917000936813 For Business related queries mail at poojaofficial0396@gmail.com Instagram https://www.instagram.com/kosa_collec...",2026-06-05T16:00:00+00:00,,18,0,-1,2656,UCAsdtsUoDmayuHtVOCLrjUw,KosaCollectionAndPrinters,Kosa Collection & Printers,,0,true,true,false,720,true,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 1098 (char 1097)",2026-07-12T06:18:13,4bae1f1ad159391940e05f9bb091758ede943743
YouTube:video:qh9J-dR2fog,YouTube:video:qh9J-dR2fog,qh9J-dR2fog,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=qh9J-dR2fog&pp=0gcJCQwBg6NKuzgg,,,政府是否应保护堕胎服务的可及性？,reproductive rights,"Who is Senator Katie Britt? GOP taps Alabama senator with reproductive rights in spotlight John Archibald, reporter and columnist for AL.com talks with Rachel Maddow about what people in Alabama know about their junior senator, Katie Britt, ""on a scale of zero to Trumpy."" An MSNBC panel follows with discussion of Senator Britt's role within the Republican Party as it wrestles with the unpopularity of its position on abortion. » Subscribe to MSNBC: / msnbc Follow MSNBC Show Blogs MaddowBlog: https://www.msnbc.com/maddowblog ReidOut Blog: https://www.msnbc.com/reidoutblog MSNBC delivers breaking news, in-depth analysis of politics headlines, as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show, Morning Joe, The Beat with Ari Melber, Deadline: White House, The ReidOut, All In, Last Word, 11th Hour, and Alex Wagner who brings her breadth of reporting experience to MSNBC primetime. Watch ""Alex Wagner Tonight"" Tuesday through Friday at 9pm Eastern. Connect with MSNBC Online Visit msnbc.com: https://www.msnbc.com/ Subscribe to the MSNBC Daily Newsletter: https://link.msnbc.com/join/5ck/msnbc... Find MSNBC on Facebook: / msnbc Follow MSNBC on Twitter: / msnbc Follow MSNBC on Instagram: / msnbc #MSNBC #Alabama #Republicans",2024-03-07T16:00:00+00:00,,811,641,-1,69080,UCaXkIU1QidjPwiAYu6GcHjg,msnow,MS NOW,,0,true,true,false,202,true,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 964 (char 963)",2026-07-12T06:26:08,0b64a12173a8c9062caf339dd21c382de30883d1
YouTube:video:hlH3-1cprG8,YouTube:video:hlH3-1cprG8,hlH3-1cprG8,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=hlH3-1cprG8,,,政府是否应保护堕胎服务的可及性？,Women's Health Protection Act,Shaheen Delivers Floor Remarks in Support of the Women's Health Protection Act,2023-03-08T16:00:00+00:00,,1,0,-1,62,UCjLZAZMbDrybHyttdEC9LFA,SenatorShaheen,SenatorShaheen,,0,true,true,false,13,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 882 (char 881)",2026-07-12T06:34:39,0f27a5c459ca721e37a53b5b480a9956a5da0489
YouTube:video:354myfxomJc,YouTube:video:354myfxomJc,354myfxomJc,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=354myfxomJc,,,政府是否应保护堕胎服务的可及性？,reproductive rights,Full Frontal Rewind: Reproductive Rights Are Human Rights America loves women! Except when we talk too long in a meeting. Or when we wantrights. Or basic access to healthcare.,2022-06-22T21:25:13+00:00,,-1,-1,-1,22767,UC18vz5hUUqxbGvym9ghtX_w,RealSamBee,Samantha Bee,,0,true,true,false,29,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 859 (char 858)",2026-07-12T06:43:07,e795395b4f29c542ad21ae4e6bd38a35c2e7bbcd
YouTube:video:VkSUbocVpuk,YouTube:video:VkSUbocVpuk,VkSUbocVpuk,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=VkSUbocVpuk,,,政府是否应扩大纳洛酮等阿片过量急救药的获取？,naloxone,"Low-dose oxycodone/naloxone for chronic pain in older patients - Video abstract 72521 Video abstract of original research paper ""Efficacy and tolerability of low-dose oral prolonged-release oxycodone/naloxone for chronic nononcological pain in older patients"" published in the open access journal Clinical Interventions in Aging by Guerriero F, Sgarlata C, Marcassa C, et al. Purpose: Chronic pain is highly prevalent in older adults. Increasing evidence indicates strong opioids as a valid option for chronic pain management in geriatrics. The aim of this study was to evaluate efficacy and safety of low-dose oral prolonged-release oxycodone–naloxone (OXN-PR) in patients aged 70 years. Methods: This open-label prospective study assessed older patients naïve to strong opioids presenting with moderate-to-severe chronic pain. Patients were prescribed OXN-PR at an initial dose of 10/5 mg/day for 28 days. In case of insufficient analgesia, the initial daily dose could be increased gradually. The primary efficacy measure was change in pain intensity from baseline, assessed by a ten-point Numeric Rating Scale (NRS) at day 28 (T28). Changes in cognitive state, daily functioning, quality of life, constipation, and other adverse events were assessed. Results: Of 53 patients enrolled (mean 81.7±6.2 years [range 70–92 years]), 52 (98.1%) completed the 28-day observation. At T28, the primary end point (30% reduction in mean pain from baseline in the absence of bowel function deterioration) was achieved in 38 patients (71.7%). OXN-PR significantly relieved pain (NRS score –3.26; P0.0001), as well as daily need for rescue paracetamol (from 86.8% at baseline to 40.4% at T28; P0.001), and reduced impact of pain on daily activities (Brief Pain Inventory Short Form from 6.2±1.5 to 3.4±2.1; P0.0001). OXN-PR was also associated with significant improvement in daily functioning (Barthel Index from 53.3±14.1 to 61.3±14.3; P0.01). No changes were observed in cognitive status and bowel function. OXN-PR was well tolerated; only one patient (1.9%) prematurely withdrew from treatment, due to drowsiness. Conclusion: Findings from this open-label prospective study suggest that low-dose OXN-PR may be effective and well tolerated for treatment of moderate-to-severe chronic pain in older patients. Besides its effectiveness, these data indicate that low-dose OXN-PR may be considered a safe analgesic option in this fragile population and warrants further investigation in randomized controlled studies. Read the original paper here: http://www.dovepress.com/efficacy-and...",2014-12-16T16:00:00+00:00,,45,22,-1,12580,UC1Tvm1nO8yTZu7fw1gcxL0Q,DoveMedicalPress,Dove Medical Press,,0,true,true,false,430,true,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 1139 (char 1138)",2026-07-12T06:50:16,316f90fbd84f3447b2a0f3a947978a229d5f7c81
YouTube:video:7voSDaWfhZk,YouTube:video:7voSDaWfhZk,7voSDaWfhZk,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=7voSDaWfhZk,,,政府是否应扩大纳洛酮等阿片过量急救药的获取？,opioid crisis,Reuniting families fractured by the opioid crisis Cornell researchers and parent educators are identifying how the opioid crisis has ravaged New York state families and the solutions that help parents and children reunify.,2022-11-21T16:00:00+00:00,,10,0,-1,1086,UCfTfuTTALrsxUWjisrdOWtA,Cornell,Cornell University,,0,true,true,false,33,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 996 (char 995)",2026-07-12T06:58:43,1239346f4063a068bcdcb0e05f02b2dff3a6e69b
YouTube:video:nbdayWOWJXs,YouTube:video:nbdayWOWJXs,nbdayWOWJXs,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=nbdayWOWJXs&pp=0gcJCQwBg6NKuzgg,,,政府是否应扩大纳洛酮等阿片过量急救药的获取？,overdose reversal,IU to distribute 1K overdose reversal kits An Indiana University-led partnership is bringing training sessions to Indianapolis this week on how to administer a medication that can reverse potentially fatal overdoses from opioid painkillers and heroin.,2018-09-27T16:00:00+00:00,,0,0,-1,51,UCfLYcp8eh4VAC8_BBRsHhFg,wrtv6,WRTV Indianapolis,,0,true,true,false,37,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 1195 (char 1194)",2026-07-12T07:07:10,c13a1e09500bf8a0c08fba284c15c322034f61a8
YouTube:video:shNnScOtTKQ,YouTube:video:shNnScOtTKQ,shNnScOtTKQ,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=shNnScOtTKQ,,,政府是否应扩大纳洛酮等阿片过量急救药的获取？,addiction treatment || opioid crisis,"Treating Opioid Addiction in the Emergency Department ER visits related to opioids are climbing. Typically, patients' symptoms aretreated, but the underlying disease ofaddictionis not.",2018-06-24T17:10:13+00:00,,-1,-1,-1,44962,UCFfXigdPAlyTfCsmWp6rQjQ,CaliforniaHealthCareFoundation,California Health Care Foundation,,0,false,true,false,24,false,true,1,false,relevant,0.78,Multiple keyword tokens match and the text contains topic or public-policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 1078 (char 1077)",2026-07-12T07:15:38,44e1b8a96fd3e1b4c75db162d5863c1dcee86ea0
YouTube:video:zRHcYfeDPOc,YouTube:video:zRHcYfeDPOc,zRHcYfeDPOc,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=zRHcYfeDPOc,,,政府是否应补贴家庭净水设备以应对 PFAS 等污染？,PFAS water,Which water filters can block PFAs A closer look at which water filters can block PFAs.,2023-07-11T16:00:00+00:00,,82,12,-1,12316,UC_-gT7OYiRCK9Sp8SIv9WgQ,cbscolorado,CBS Colorado,,0,false,true,true,16,false,true,1,false,relevant,0.78,Multiple keyword tokens match and the text contains topic or public-policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 794 (char 793)",2026-07-12T07:38:10,16760511071f3593fcf901590885e0905cbf1894
YouTube:video:tHgwdX8B9cc,YouTube:video:tHgwdX8B9cc,tHgwdX8B9cc,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=tHgwdX8B9cc,,,政府是否应补贴家庭净水设备以应对 PFAS 等污染？,forever chemicals,"The Threats of PFAS on Human Rights, the so-called ""Forever Chemicals"" | Geneva Toxic Free Talks PFAS (per- and polyfluoroalkyl substances) are thousands of synthetic chemicals. Called ""forever chemicals,"" they are virtually indestructible (persistence), spread throughout the environment (water, air, soil), and accumulate in the human body (bioaccumulation). Their water-repellent, stain-resistant, and slip-resistant properties, make them ubiquitous in our daily lives: in our kitchens, our clothes, our packaging, and the products we apply to our skin. PFAS contamination can compromise the rights to physical integrity, the highest attainable standard of health, to safe drinking water and adequate sanitation, and to a healthy environment, including a safe and healthy working environment, among others, by contaminating drinking water supplies, food chains and household environments. For communities with limited access to environmental monitoring, healthcare, or remediation resources ability to identify or address exposures is largely reduced, perpetuating unequal health risks and environmental burdens. Such inequities reinforce longstanding power imbalances in the global chemicals economy and raise pressing questions about shared responsibilities, capacity-building and the obligations of States to prevent transboundary harms. In this discussion, including the UN Special Rapporteur on toxic substances and human rights — whose report will be presented at the 63rd session in September — we will examine the significance of the threats and adverse impacts of PFAS for the effective enjoyment of human rights, as well as the legal and institutional responses already developed and the persistent challenges to ensuring fundamental rights, including the right to health, to life, to a clean, healthy, and sustainable environment, to equality, to information, and to justice.",2026-06-25T16:00:00+00:00,,0,0,-1,1,UCYwSA-SjNrGe3tZQJ253K8Q,GenevaEnvironmentNetwork,Geneva Environment Network,,0,true,true,true,266,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 1094 (char 1093)",2026-07-12T07:45:58,e6424d0c51176f03a962a48c885c9d91a0b422f3
YouTube:video:7NJerDHQkqM,YouTube:video:7NJerDHQkqM,7NJerDHQkqM,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=7NJerDHQkqM,,,政府是否应补贴家庭净水设备以应对 PFAS 等污染？,drinking water contaminatio,City of Minneapolis Drinking Water Treatment System Take an inside look at how our award winning water treatment process works and how we deliver safedrinking waterto so many ...,2022-06-27T11:21:54+00:00,,-1,-1,-1,13713,UC1IHi7mIMbFhZo4j_H6QIsA,cityofminneapolis,cityofminneapolis,,0,false,true,false,28,false,true,1,false,relevant,0.78,Multiple keyword tokens match and the text contains topic or public-policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 1155 (char 1154)",2026-07-12T07:54:25,376ea9479366046db42164d18b3185f0d952b2a7
